method,split,seed,episodes,success,aborted,repeated_abort,violation,abstained,path_efficiency,completion_time,safety_margin,boundary_f1,boundary_iou,calibration_brier,calibration_ece,chosen_path_risk,discovered_area,tail_risk
risk_filter_uncertainty,hidden_wall_abort,2,14,1.00000,0.50000,0.21429,0.28571,0.00000,0.53987,2.06795,0.00523,0.45098,0.29271,0.06271,0.15396,0.15753,0.11036,0.00000
risk_filter_uncertainty,hidden_wall_abort,3,14,0.92857,0.28571,0.14286,0.21429,0.00000,0.58406,1.70630,0.02083,0.43650,0.28046,0.06155,0.15126,0.14657,0.10286,0.07143
risk_filter_uncertainty,hidden_wall_abort,4,14,0.92857,0.50000,0.35714,0.50000,0.00000,0.51233,2.21456,0.00983,0.43413,0.27863,0.06280,0.15105,0.15758,0.10786,0.07143
risk_filter_uncertainty,hidden_wall_abort,5,14,1.00000,0.28571,0.07143,0.21429,0.00000,0.61374,1.57874,0.01016,0.42446,0.27036,0.06171,0.14851,0.13348,0.09861,0.00000
risk_filter_uncertainty,hidden_wall_abort,6,14,1.00000,0.50000,0.21429,0.21429,0.00000,0.54924,1.86746,0.01040,0.44527,0.28769,0.06068,0.14957,0.14607,0.10429,0.00000
risk_filter_uncertainty,hidden_wall_abort,7,14,0.85714,0.42857,0.35714,0.35714,0.00000,0.49054,2.53201,0.00842,0.43624,0.28023,0.06316,0.15098,0.15314,0.10812,0.14286
risk_filter_uncertainty,human_stop_constraint,0,14,1.00000,0.07143,0.07143,0.00000,0.00000,0.60544,1.61707,0.09474,0.36317,0.23109,0.05900,0.10143,0.10339,0.06598,0.00000
risk_filter_uncertainty,human_stop_constraint,1,14,1.00000,0.21429,0.07143,0.00000,0.00000,0.54657,1.75053,0.11676,0.38172,0.24059,0.05907,0.10783,0.10833,0.06817,0.00000
risk_filter_uncertainty,human_stop_constraint,2,14,1.00000,0.21429,0.14286,0.07143,0.00000,0.53263,1.85155,0.05459,0.39708,0.25127,0.06248,0.11787,0.11473,0.08518,0.00000
risk_filter_uncertainty,human_stop_constraint,3,14,1.00000,0.35714,0.28571,0.00000,0.00000,0.50088,2.17156,0.06024,0.36892,0.23256,0.06134,0.10580,0.11636,0.07424,0.00000
risk_filter_uncertainty,human_stop_constraint,4,14,1.00000,0.21429,0.00000,0.07143,0.00000,0.58312,1.59220,0.07752,0.33322,0.20359,0.05864,0.10301,0.10952,0.06304,0.00000
risk_filter_uncertainty,human_stop_constraint,5,14,1.00000,0.28571,0.07143,0.07143,0.00000,0.54492,1.96745,0.06636,0.31924,0.19625,0.05781,0.09670,0.10955,0.05745,0.00000
risk_filter_uncertainty,human_stop_constraint,6,14,1.00000,0.14286,0.00000,0.00000,0.00000,0.56949,1.58728,0.10748,0.38797,0.24288,0.05969,0.10524,0.11219,0.07192,0.00000
risk_filter_uncertainty,human_stop_constraint,7,14,1.00000,0.14286,0.07143,0.00000,0.00000,0.58624,1.67456,0.07416,0.39197,0.24735,0.05962,0.10140,0.11242,0.06799,0.00000
risk_filter_uncertainty,nominal_known_constraints,0,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.86432,0.98306,1.00000,0.71429,0.71429,0.01736,0.11240,0.10156,0.00683,0.00000
risk_filter_uncertainty,nominal_known_constraints,1,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.87930,0.96232,1.00000,0.85714,0.85714,0.01509,0.10873,0.09382,0.00286,0.00000
risk_filter_uncertainty,nominal_known_constraints,2,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.88740,0.95211,1.00000,0.92857,0.92857,0.01427,0.10747,0.09889,0.00138,0.00000
risk_filter_uncertainty,nominal_known_constraints,3,14,1.00000,0.07143,0.00000,0.07143,0.00000,0.84357,1.04245,1.00000,0.64286,0.64286,0.01757,0.11271,0.09658,0.00714,0.00000
risk_filter_uncertainty,nominal_known_constraints,4,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.86446,0.97419,1.00000,0.85714,0.85714,0.01522,0.10922,0.09991,0.00290,0.00000
risk_filter_uncertainty,nominal_known_constraints,5,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.86604,0.98594,1.00000,0.57143,0.57143,0.01848,0.11415,0.09638,0.00875,0.00000
risk_filter_uncertainty,nominal_known_constraints,6,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.87765,0.96670,1.00000,0.92857,0.92857,0.01440,0.10801,0.09425,0.00143,0.00000
risk_filter_uncertainty,nominal_known_constraints,7,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.85822,0.99556,1.00000,0.71429,0.71429,0.01721,0.11230,0.10225,0.00647,0.00000
robust_barrier_mpc,combined_abort_stress,0,14,0.78571,0.50000,0.35714,0.50000,0.00000,0.27035,4.02882,0.00249,0.39897,0.25100,0.13919,0.16473,0.15204,0.25464,0.21429
robust_barrier_mpc,combined_abort_stress,1,14,0.92857,0.64286,0.21429,0.64286,0.00000,0.27526,4.12994,0.00402,0.38621,0.24071,0.13801,0.15470,0.13606,0.24500,0.07143
robust_barrier_mpc,combined_abort_stress,2,14,0.92857,0.28571,0.21429,0.28571,0.00000,0.34902,3.30654,0.01242,0.38044,0.23594,0.13637,0.15377,0.13407,0.24170,0.07143
robust_barrier_mpc,combined_abort_stress,3,14,0.92857,0.28571,0.21429,0.28571,0.00000,0.32940,3.79504,0.01014,0.37871,0.23428,0.13431,0.15657,0.15071,0.24438,0.07143
robust_barrier_mpc,combined_abort_stress,4,14,1.00000,0.21429,0.14286,0.14286,0.00000,0.37241,2.72074,0.01768,0.41126,0.26185,0.12525,0.13708,0.12377,0.22513,0.00000
robust_barrier_mpc,combined_abort_stress,5,14,0.85714,0.42857,0.28571,0.28571,0.00000,0.30361,3.42859,0.00867,0.39528,0.24863,0.13214,0.15278,0.14083,0.24116,0.14286
robust_barrier_mpc,combined_abort_stress,6,14,0.85714,0.42857,0.28571,0.35714,0.00000,0.31844,3.66571,0.00837,0.41234,0.26127,0.13155,0.14794,0.14939,0.24687,0.14286
robust_barrier_mpc,combined_abort_stress,7,14,0.78571,0.42857,0.28571,0.42857,0.00000,0.32333,3.59934,0.00659,0.40744,0.25865,0.12926,0.14743,0.14418,0.23679,0.21429
robust_barrier_mpc,force_limit_abort,0,14,1.00000,0.14286,0.00000,0.14286,0.00000,0.53383,1.72960,0.09938,0.34545,0.21788,0.07336,0.12083,0.05151,0.12553,0.00000
robust_barrier_mpc,force_limit_abort,1,14,1.00000,0.07143,0.00000,0.07143,0.00000,0.59103,1.51677,0.14524,0.31352,0.19351,0.06987,0.10677,0.03973,0.10960,0.00000
robust_barrier_mpc,force_limit_abort,2,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.63884,1.36843,0.17185,0.32783,0.19950,0.06584,0.09882,0.02795,0.10567,0.00000
robust_barrier_mpc,force_limit_abort,3,14,1.00000,0.07143,0.00000,0.07143,0.00000,0.57766,1.55608,0.13496,0.32681,0.19797,0.06972,0.10994,0.04775,0.11304,0.00000
robust_barrier_mpc,force_limit_abort,4,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.62943,1.36791,0.16454,0.36361,0.23024,0.06466,0.10739,0.04427,0.10612,0.00000
robust_barrier_mpc,force_limit_abort,5,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.60746,1.45234,0.14474,0.35673,0.22160,0.06385,0.09776,0.04183,0.10371,0.00000
robust_barrier_mpc,force_limit_abort,6,14,1.00000,0.07143,0.00000,0.07143,0.00000,0.58040,1.53894,0.14942,0.36268,0.22923,0.06304,0.10262,0.04179,0.10960,0.00000
robust_barrier_mpc,force_limit_abort,7,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.61072,1.40156,0.17223,0.36530,0.23010,0.06376,0.10270,0.04372,0.10344,0.00000
robust_barrier_mpc,hidden_wall_abort,0,14,0.92857,0.50000,0.28571,0.42857,0.00000,0.50752,2.19351,0.00629,0.34193,0.20768,0.08368,0.15374,0.14023,0.17018,0.07143
robust_barrier_mpc,hidden_wall_abort,1,14,0.85714,0.50000,0.21429,0.42857,0.00000,0.45234,2.41704,0.01370,0.31827,0.18974,0.09366,0.17321,0.12599,0.18473,0.14286
robust_barrier_mpc,hidden_wall_abort,2,14,0.85714,0.28571,0.21429,0.28571,0.00000,0.50610,2.00635,0.02015,0.34874,0.21219,0.08543,0.15953,0.13519,0.17638,0.14286
robust_barrier_mpc,hidden_wall_abort,3,14,0.92857,0.50000,0.28571,0.50000,0.00000,0.44476,2.41852,0.01057,0.34799,0.21142,0.08357,0.15724,0.11663,0.17219,0.07143
robust_barrier_mpc,hidden_wall_abort,4,14,1.00000,0.28571,0.14286,0.28571,0.00000,0.56463,1.86445,0.01885,0.35089,0.21392,0.08161,0.15024,0.12260,0.16536,0.00000
robust_barrier_mpc,hidden_wall_abort,5,14,1.00000,0.07143,0.00000,0.07143,0.00000,0.59588,1.53534,0.03298,0.35765,0.21944,0.08196,0.15298,0.11129,0.16442,0.00000
robust_barrier_mpc,hidden_wall_abort,6,14,0.92857,0.28571,0.14286,0.21429,0.00000,0.53827,1.88222,0.01791,0.35630,0.21739,0.08176,0.15319,0.12953,0.16723,0.07143
robust_barrier_mpc,hidden_wall_abort,7,14,0.92857,0.28571,0.07143,0.21429,0.00000,0.54635,1.86244,0.02097,0.36207,0.22210,0.08200,0.15286,0.12387,0.16513,0.07143
robust_barrier_mpc,human_stop_constraint,0,14,1.00000,0.07143,0.00000,0.00000,0.00000,0.55384,1.58335,0.13825,0.36418,0.22996,0.07665,0.11336,0.05579,0.13085,0.00000
robust_barrier_mpc,human_stop_constraint,1,14,1.00000,0.14286,0.00000,0.14286,0.00000,0.50466,1.78664,0.18435,0.34017,0.20740,0.08078,0.12106,0.05216,0.13371,0.00000
robust_barrier_mpc,human_stop_constraint,2,14,1.00000,0.07143,0.07143,0.07143,0.00000,0.50675,1.88513,0.14021,0.35878,0.22167,0.09018,0.14487,0.06864,0.16866,0.00000
robust_barrier_mpc,human_stop_constraint,3,14,1.00000,0.28571,0.07143,0.14286,0.00000,0.43495,2.27246,0.16000,0.36066,0.22432,0.08214,0.11895,0.04824,0.14232,0.00000
robust_barrier_mpc,human_stop_constraint,4,14,1.00000,0.28571,0.00000,0.14286,0.00000,0.49468,2.00972,0.10910,0.33908,0.20793,0.07835,0.11642,0.04100,0.13250,0.00000
robust_barrier_mpc,human_stop_constraint,5,14,1.00000,0.28571,0.00000,0.21429,0.00000,0.50456,1.99816,0.14558,0.36037,0.22577,0.07070,0.09821,0.04684,0.11737,0.00000
robust_barrier_mpc,human_stop_constraint,6,14,1.00000,0.14286,0.00000,0.07143,0.00000,0.50598,1.83394,0.18078,0.39023,0.24571,0.08019,0.12240,0.05199,0.14683,0.00000
robust_barrier_mpc,human_stop_constraint,7,14,1.00000,0.14286,0.07143,0.07143,0.00000,0.51479,1.95815,0.13991,0.36843,0.23026,0.08107,0.11827,0.05594,0.13812,0.00000
robust_barrier_mpc,nominal_known_constraints,0,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.84421,1.01194,1.00000,0.71429,0.71429,0.00999,0.03820,0.02325,0.01402,0.00000
robust_barrier_mpc,nominal_known_constraints,1,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.87256,0.97537,1.00000,0.85714,0.85714,0.00521,0.02913,0.01749,0.00612,0.00000
robust_barrier_mpc,nominal_known_constraints,2,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.88778,0.95129,1.00000,0.92857,0.92857,0.00330,0.02504,0.02135,0.00326,0.00000
robust_barrier_mpc,nominal_known_constraints,3,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.85405,0.99364,1.00000,0.71429,0.71429,0.00922,0.03732,0.02018,0.01214,0.00000
robust_barrier_mpc,nominal_known_constraints,4,14,1.00000,0.07143,0.00000,0.07143,0.00000,0.83517,1.04314,1.00000,0.78571,0.78571,0.00711,0.03316,0.02168,0.00884,0.00000
robust_barrier_mpc,nominal_known_constraints,5,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.84905,1.00803,1.00000,0.57143,0.57143,0.01367,0.04581,0.02184,0.01924,0.00000
robust_barrier_mpc,nominal_known_constraints,6,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.88514,0.95933,1.00000,0.92857,0.92857,0.00324,0.02522,0.01686,0.00321,0.00000
robust_barrier_mpc,nominal_known_constraints,7,14,1.00000,0.00000,0.00000,0.00000,0.00000,0.82187,1.05734,1.00000,0.71429,0.71429,0.01041,0.03914,0.02121,0.01451,0.00000
